,date,weather_code,temp_max,temp_min,humidity_max,rain_sum,wind_speed_max,radiation_sum,evapotranspiration
86,2022-03-20,51,10.5,2.4,89.0,0.1,20.5,14.05,2.0
87,2022-03-21,3,15.7,-0.7,98.0,0.0,12.2,15.28,2.21
88,2022-03-22,51,18.3,5.9,93.0,0.1,16.3,16.12,2.56
89,2022-03-23,3,18.5,3.5,94.0,0.0,10.6,15.88,2.55
90,2022-03-24,3,17.2,4.3,98.0,0.0,9.8,17.08,2.51
91,2022-03-25,3,16.3,2.0,94.0,0.0,16.2,17.28,2.63
92,2022-03-26,3,16.9,2.6,89.0,0.0,19.4,17.6,2.83
93,2022-03-27,3,12.4,4.7,99.0,0.0,19.5,9.4,1.22
94,2022-03-28,51,16.1,1.3,98.0,0.2,12.0,14.89,2.13
95,2022-03-29,51,12.6,7.0,96.0,0.2,18.0,11.87,1.63
96,2022-03-30,61,11.1,3.5,95.0,3.4,24.8,9.98,1.57
97,2022-03-31,51,7.4,0.4,86.0,0.6,34.7,17.03,2.34
98,2022-04-01,75,7.4,0.5,81.0,2.0,35.5,17.03,2.37
99,2022-04-02,75,8.5,-0.9,92.0,0.7,15.0,16.49,1.85
100,2022-04-03,51,9.3,-3.0,92.0,0.1,15.5,13.96,1.94
101,2022-04-04,51,14.8,4.2,91.0,3.4,29.9,6.42,1.37
102,2022-04-05,51,14.1,8.1,92.0,0.1,25.7,9.9,1.97
103,2022-04-06,51,13.6,8.1,83.0,2.4,35.4,9.5,1.93
104,2022-04-07,61,12.6,3.6,88.0,4.5,45.2,16.89,2.83
105,2022-04-08,75,10.8,2.2,95.0,1.5,16.9,13.82,1.93
106,2022-04-09,51,10.7,1.0,92.0,0.9,17.7,18.33,2.34
107,2022-04-10,3,13.5,1.6,95.0,0.0,16.6,18.19,2.6
108,2022-04-11,3,16.2,4.6,83.0,0.0,24.7,17.19,3.12
109,2022-04-12,61,18.6,9.1,95.0,5.0,24.5,13.22,2.22
110,2022-04-13,51,17.5,8.8,96.0,0.4,23.3,16.59,2.62
111,2022-04-14,3,18.1,5.9,100.0,0.0,9.4,15.76,2.49
112,2022-04-15,3,20.8,6.9,99.0,0.0,11.3,19.47,3.21
113,2022-04-16,3,17.8,7.1,97.0,0.0,14.9,21.79,3.25
114,2022-04-17,3,18.1,5.9,93.0,0.0,16.4,20.39,3.51
115,2022-04-18,3,16.1,5.4,98.0,0.0,12.3,17.72,2.8
116,2022-04-19,51,15.9,5.7,91.0,0.1,20.9,14.72,2.64
117,2022-04-20,3,17.4,6.7,91.0,0.0,23.2,21.54,3.65
118,2022-04-21,3,17.5,6.7,91.0,0.0,24.5,23.03,3.81
119,2022-04-22,51,15.4,7.8,81.0,0.1,32.3,11.8,2.7
120,2022-04-23,3,16.5,8.5,89.0,0.0,31.3,18.22,3.28
121,2022-04-24,3,17.7,7.0,83.0,0.0,23.9,19.47,3.76
122,2022-04-25,51,13.8,5.4,96.0,0.3,23.1,17.77,2.66
123,2022-04-26,3,14.9,4.0,94.0,0.0,18.4,18.27,3.12
124,2022-04-27,51,11.9,4.2,94.0,0.1,18.4,13.19,2.28
125,2022-04-28,51,14.1,4.3,95.0,0.1,16.9,18.63,2.78
126,2022-04-29,3,11.6,4.3,93.0,0.0,16.8,14.42,2.25
127,2022-04-30,3,16.3,2.3,97.0,0.0,13.5,20.84,3.2
128,2022-05-01,51,13.7,8.8,88.0,1.6,14.3,7.68,1.67
129,2022-05-02,51,15.8,6.6,98.0,0.4,7.6,13.77,2.16
130,2022-05-03,3,14.4,9.8,91.0,0.0,12.8,10.12,1.79
131,2022-05-04,61,18.2,9.2,94.0,4.5,16.9,14.84,2.36
132,2022-05-05,3,19.0,6.9,95.0,0.0,14.1,19.74,3.22
133,2022-05-06,3,21.1,8.8,99.0,0.0,20.2,22.83,3.95
134,2022-05-07,51,18.1,10.6,96.0,2.3,15.7,15.7,2.59
135,2022-05-08,3,17.0,7.8,96.0,0.0,15.4,25.22,3.76
136,2022-05-09,3,21.0,4.5,99.0,0.0,23.7,22.66,4.23
137,2022-05-10,51,18.7,12.1,87.0,1.5,24.7,11.18,2.68
138,2022-05-11,61,16.6,9.4,94.0,4.2,36.7,7.93,1.63
139,2022-05-12,3,17.4,7.1,96.0,0.0,22.5,20.45,3.52
140,2022-05-13,3,19.5,9.8,85.0,0.0,26.4,23.85,4.15
141,2022-05-14,3,21.0,6.8,99.0,0.0,10.9,26.55,4.27
142,2022-05-15,61,21.7,12.3,91.0,24.8,23.1,12.7,2.3
143,2022-05-16,51,19.3,12.5,94.0,1.7,29.9,18.35,3.2
144,2022-05-17,51,24.1,11.7,95.0,0.1,24.0,22.14,4.48
145,2022-05-18,61,21.4,10.9,94.0,19.9,16.0,23.43,4.23
146,2022-05-19,61,21.5,12.3,96.0,11.2,18.0,23.13,4.04
147,2022-05-20,51,17.1,11.4,83.0,4.0,27.4,11.31,2.26
148,2022-05-21,3,19.4,9.7,93.0,0.0,18.1,20.66,3.61
149,2022-05-22,3,21.8,8.8,100.0,0.0,13.8,23.05,4.08
150,2022-05-23,51,17.8,10.6,88.0,2.5,17.7,12.45,2.38
151,2022-05-24,61,16.0,9.4,92.0,4.0,18.4,20.25,3.1
152,2022-05-25,51,17.9,8.6,92.0,0.2,30.8,9.47,2.19
153,2022-05-26,3,20.2,10.5,94.0,0.0,29.6,17.14,3.35
154,2022-05-27,3,18.8,10.8,93.0,0.0,17.8,27.5,4.65
155,2022-05-28,51,16.6,8.1,88.0,0.1,18.7,19.14,3.36
156,2022-05-29,51,14.9,6.8,93.0,0.4,19.6,22.32,3.34
157,2022-05-30,51,14.3,5.9,100.0,1.5,18.9,16.37,2.55
158,2022-05-31,61,15.7,8.2,95.0,3.4,16.6,15.85,2.39
159,2022-06-01,3,17.3,6.7,95.0,0.0,12.0,19.11,3.01
160,2022-06-02,3,18.9,7.3,100.0,0.0,16.2,23.53,3.98
161,2022-06-03,51,22.0,10.2,93.0,0.2,23.4,25.17,4.84
162,2022-06-04,61,19.9,12.0,84.0,2.4,30.0,20.44,3.76
163,2022-06-05,61,16.5,11.5,94.0,5.3,19.5,9.59,1.72
164,2022-06-06,51,16.9,11.6,94.0,0.3,18.0,11.69,2.03
165,2022-06-07,61,19.9,9.8,96.0,3.5,17.3,20.74,3.48
166,2022-06-08,61,20.6,12.9,96.0,29.2,26.4,23.0,4.09
167,2022-06-09,51,19.6,10.5,94.0,0.4,21.2,15.69,3.02
168,2022-06-10,51,22.3,14.0,91.0,0.1,28.8,22.71,4.41
169,2022-06-11,51,21.5,11.5,96.0,0.5,25.0,21.54,4.18
170,2022-06-12,3,20.1,10.5,92.0,0.0,22.1,21.5,4.04
171,2022-06-13,3,19.3,9.6,90.0,0.0,11.6,22.15,3.87
172,2022-06-14,3,22.7,9.2,96.0,0.0,10.8,29.2,5.03
173,2022-06-15,3,26.1,9.7,98.0,0.0,10.8,27.8,5.18
174,2022-06-16,3,27.2,11.3,95.0,0.0,16.3,27.75,5.61
175,2022-06-17,51,30.2,15.2,74.0,0.2,25.7,27.64,6.89
176,2022-06-18,61,24.2,13.7,86.0,10.2,28.0,16.89,3.47
177,2022-06-19,51,18.3,10.4,89.0,1.0,20.6,17.38,3.44
178,2022-06-20,51,20.4,10.7,90.0,0.6,21.9,27.51,4.61
179,2022-06-21,3,22.8,9.2,98.0,0.0,10.8,25.94,4.63
180,2022-06-22,3,25.3,10.5,100.0,0.0,17.2,29.65,5.67
181,2022-06-23,51,23.5,11.3,95.0,0.5,15.1,19.36,3.82
182,2022-06-24,51,21.8,13.7,92.0,2.8,29.0,20.43,4.07
183,2022-06-25,51,19.2,12.6,92.0,0.4,25.9,23.96,4.37
184,2022-06-26,3,20.4,11.5,86.0,0.0,28.0,24.06,4.73
185,2022-06-27,51,19.2,11.1,92.0,2.0,28.8,22.64,4.09
186,2022-06-28,51,20.6,10.5,93.0,0.2,27.1,22.37,4.35
187,2022-06-29,51,20.6,13.1,86.0,1.5,21.7,13.62,3.02
188,2022-06-30,51,18.7,11.5,90.0,1.6,17.4,16.37,2.99
189,2022-07-01,51,20.3,10.2,95.0,0.7,26.0,20.95,3.99
190,2022-07-02,51,21.2,11.9,92.0,0.5,27.9,17.2,3.84
191,2022-07-03,3,21.3,10.5,94.0,0.0,17.7,19.94,3.75
192,2022-07-04,3,21.5,9.8,93.0,0.0,19.1,23.5,4.4
193,2022-07-05,3,21.8,10.0,94.0,0.0,18.9,18.26,3.74
194,2022-07-06,3,24.0,11.7,86.0,0.0,21.2,16.62,4.04
195,2022-07-07,3,24.1,16.2,80.0,0.0,18.9,21.49,4.58
196,2022-07-08,3,26.9,12.7,95.0,0.0,13.3,27.68,5.55
197,2022-07-09,3,25.7,14.7,87.0,0.0,14.9,26.08,5.27
198,2022-07-10,3,27.5,13.2,92.0,0.0,15.3,27.67,5.62
199,2022-07-11,3,29.8,15.0,76.0,0.0,15.8,25.34,5.86
200,2022-07-12,3,30.2,18.1,70.0,0.0,20.2,17.56,5.06
201,2022-07-13,51,27.1,18.1,86.0,0.4,12.5,20.62,4.8
202,2022-07-14,3,24.4,14.4,98.0,0.0,20.2,23.78,5.26
203,2022-07-15,3,25.0,12.6,77.0,0.0,19.0,23.71,5.17
204,2022-07-16,3,27.1,13.0,89.0,0.0,13.0,27.82,5.32
205,2022-07-17,3,29.5,14.9,81.0,0.0,15.1,25.82,5.86
206,2022-07-18,3,35.1,19.1,55.0,0.0,14.6,27.54,7.26
207,2022-07-19,51,38.0,20.9,72.0,0.9,22.5,26.74,8.52
208,2022-07-20,51,25.7,18.3,91.0,1.7,24.5,18.12,4.07
209,2022-07-21,51,24.1,17.1,81.0,0.8,16.6,13.88,3.39
210,2022-07-22,51,21.9,16.3,88.0,2.4,19.8,16.57,3.69
211,2022-07-23,3,26.2,13.8,97.0,0.0,24.0,21.83,4.67
212,2022-07-24,61,26.7,16.8,88.0,4.1,27.1,24.27,5.4
213,2022-07-25,3,24.1,17.4,87.0,0.0,28.1,16.82,4.26
214,2022-07-26,51,20.9,14.5,84.0,0.2,13.4,12.93,2.8
215,2022-07-27,51,21.1,12.3,96.0,0.1,17.3,15.81,3.58
216,2022-07-28,61,21.5,15.0,79.0,1.6,18.8,17.89,3.92
217,2022-07-29,3,25.8,13.1,90.0,0.0,12.2,23.76,4.73
218,2022-07-30,3,25.7,15.4,88.0,0.0,17.7,15.5,3.92
219,2022-07-31,51,25.6,17.9,90.0,0.6,29.1,13.38,3.3
220,2022-08-01,3,25.4,17.0,84.0,0.0,16.7,14.63,3.42
221,2022-08-02,51,25.4,17.6,93.0,0.2,25.6,14.97,3.35
222,2022-08-03,3,27.1,17.2,96.0,0.0,24.7,16.75,3.93
223,2022-08-04,3,24.3,16.8,79.0,0.0,18.2,18.59,4.54
224,2022-08-05,3,21.8,13.8,64.0,0.0,18.4,19.8,4.94
225,2022-08-06,3,23.2,10.6,85.0,0.0,13.2,25.54,4.78
226,2022-08-07,3,26.2,12.7,94.0,0.0,11.0,25.08,4.95
227,2022-08-08,3,28.0,13.6,89.0,0.0,19.2,20.6,4.53
228,2022-08-09,3,27.5,14.3,98.0,0.0,19.2,24.5,5.29
229,2022-08-10,3,28.7,14.4,94.0,0.0,16.6,24.28,5.43
230,2022-08-11,3,31.4,15.3,94.0,0.0,18.4,24.46,5.98
231,2022-08-12,3,31.8,16.5,85.0,0.0,19.4,24.23,6.48
232,2022-08-13,3,32.9,17.2,81.0,0.0,17.1,23.95,6.36
233,2022-08-14,3,32.0,17.6,84.0,0.0,17.5,19.3,5.6
234,2022-08-15,51,28.7,17.4,79.0,0.7,19.2,17.15,4.5
235,2022-08-16,51,22.7,17.3,95.0,3.6,18.2,10.9,2.21
236,2022-08-17,51,24.0,15.9,97.0,1.1,20.1,15.26,3.25
237,2022-08-18,51,25.2,14.9,97.0,0.6,16.4,15.91,3.47
238,2022-08-19,51,23.3,15.7,94.0,0.9,20.2,19.8,4.19
239,2022-08-20,3,23.4,13.0,93.0,0.0,22.5,15.51,3.6
240,2022-08-21,3,23.7,13.4,95.0,0.0,13.0,17.07,3.27
241,2022-08-22,61,22.1,12.0,99.0,2.7,15.9,11.53,2.41
242,2022-08-23,51,25.4,18.6,96.0,0.5,19.2,11.4,2.6
243,2022-08-24,51,27.2,18.6,95.0,0.6,17.9,14.28,3.37
244,2022-08-25,61,20.9,14.2,96.0,17.1,15.1,8.01,1.55
245,2022-08-26,3,22.9,12.3,98.0,0.0,8.3,16.49,2.97
246,2022-08-27,51,23.3,13.0,100.0,0.3,16.6,18.06,3.41
247,2022-08-28,3,22.4,13.0,94.0,0.0,18.7,15.08,3.16
248,2022-08-29,51,21.4,13.9,92.0,0.1,20.2,13.13,2.97
249,2022-08-30,3,23.2,14.0,87.0,0.0,23.3,11.07,3.04
250,2022-08-31,51,23.3,13.5,85.0,0.2,24.9,15.29,3.88
251,2022-09-01,51,23.9,15.3,88.0,0.7,23.6,11.92,3.19
252,2022-09-02,51,24.3,15.3,94.0,1.0,14.7,11.41,2.45
253,2022-09-03,51,24.2,13.7,99.0,1.4,20.0,14.77,2.99
254,2022-09-04,51,23.6,15.8,94.0,0.4,22.7,12.15,2.97
255,2022-09-05,61,23.7,16.2,94.0,5.8,21.4,13.76,2.87
256,2022-09-06,61,23.1,15.2,97.0,7.8,27.9,10.96,2.23
257,2022-09-07,51,21.1,15.1,93.0,4.7,21.8,13.96,2.52
258,2022-09-08,61,19.5,13.6,95.0,4.3,22.4,11.37,1.88
259,2022-09-09,51,20.0,13.4,96.0,1.1,18.0,12.54,2.2
260,2022-09-10,51,21.0,13.1,98.0,0.8,12.4,12.1,2.19
261,2022-09-11,3,22.6,12.7,100.0,0.0,15.5,13.67,2.6
262,2022-09-12,51,24.8,15.5,92.0,1.0,13.0,13.49,2.75
263,2022-09-13,61,20.3,15.5,96.0,3.9,16.3,6.63,1.34
264,2022-09-14,61,20.8,14.4,96.0,4.0,13.0,14.0,2.51
265,2022-09-15,51,18.6,11.7,94.0,0.8,15.4,10.04,2.21
266,2022-09-16,51,16.2,8.1,92.0,0.1,21.9,16.11,2.87
267,2022-09-17,3,16.4,6.5,78.0,0.0,18.3,17.0,2.96
268,2022-09-18,3,18.0,8.0,94.0,0.0,22.3,12.39,2.41
269,2022-09-19,51,16.9,9.0,91.0,0.3,7.4,8.07,1.51
270,2022-09-20,3,19.1,9.4,97.0,0.0,8.2,12.73,2.16
271,2022-09-21,3,19.2,9.4,96.0,0.0,8.2,11.38,1.99
272,2022-09-22,3,20.0,9.0,97.0,0.0,17.1,12.18,2.41
273,2022-09-23,51,18.3,11.6,97.0,2.6,15.3,7.88,1.54
274,2022-09-24,51,17.5,9.3,95.0,0.2,19.3,11.19,2.15
275,2022-09-25,3,15.9,7.9,93.0,0.0,17.4,11.35,2.18
276,2022-09-26,51,15.5,10.2,90.0,1.7,27.1,7.8,1.92
277,2022-09-27,61,14.2,7.9,85.0,2.4,26.1,7.55,1.74
278,2022-09-28,51,14.7,5.8,97.0,0.1,16.7,12.14,1.82
279,2022-09-29,3,15.8,5.1,98.0,0.0,10.7,12.09,1.77
280,2022-09-30,61,16.5,5.3,100.0,5.5,34.9,7.25,1.48
281,2022-10-01,51,18.6,11.0,91.0,0.1,25.6,12.66,2.5
282,2022-10-02,51,18.0,9.9,93.0,0.4,14.4,9.82,1.78
283,2022-10-03,3,18.2,6.7,100.0,0.0,14.0,7.6,1.4
284,2022-10-04,51,18.2,13.3,95.0,0.3,27.8,6.0,1.5
285,2022-10-05,51,18.7,11.2,87.0,0.9,44.4,4.76,1.89
286,2022-10-06,3,18.1,7.8,90.0,0.0,24.6,11.28,2.19
287,2022-10-07,51,18.3,11.0,92.0,0.5,31.5,10.16,2.04
288,2022-10-08,3,16.1,7.0,93.0,0.0,13.1,11.96,1.86
289,2022-10-09,3,17.5,5.6,95.0,0.0,19.6,12.17,2.05
290,2022-10-10,51,16.2,6.2,91.0,1.5,17.7,9.78,1.69
291,2022-10-11,3,14.7,4.8,100.0,0.0,11.0,11.79,1.58
292,2022-10-12,51,17.2,5.8,95.0,2.0,21.7,8.61,1.56
293,2022-10-13,61,16.4,10.2,98.0,8.6,9.5,8.19,1.24
294,2022-10-14,51,15.2,9.2,99.0,1.2,15.2,2.12,0.55
295,2022-10-15,51,16.7,7.5,100.0,0.2,30.0,8.19,1.75
296,2022-10-16,61,16.6,10.1,92.0,9.8,24.4,7.97,1.8
297,2022-10-17,51,18.2,8.9,96.0,2.5,19.8,7.39,1.46
298,2022-10-18,3,17.5,6.4,100.0,0.0,16.1,10.16,1.51
299,2022-10-19,61,16.2,11.7,93.0,2.4,30.5,8.31,1.42
300,2022-10-20,61,16.7,10.2,98.0,9.9,14.1,4.56,0.75
301,2022-10-21,61,17.7,11.6,97.0,6.1,29.0,6.02,1.4
302,2022-10-22,3,17.5,11.9,93.0,0.0,24.0,7.46,1.3
303,2022-10-23,61,18.5,13.3,93.0,12.7,27.5,4.17,1.09
304,2022-10-24,51,17.4,11.5,93.0,1.5,30.4,7.1,1.36
305,2022-10-25,51,16.9,10.4,93.0,0.2,20.2,7.31,1.26
306,2022-10-26,51,18.8,12.0,95.0,0.6,31.4,6.84,1.51
307,2022-10-27,61,20.2,13.4,95.0,4.0,26.9,5.49,1.12
308,2022-10-28,51,18.5,10.6,96.0,0.1,28.8,6.4,1.3
309,2022-10-29,61,21.4,11.8,95.0,3.0,17.3,5.47,1.15
310,2022-10-30,51,15.7,11.8,93.0,1.3,24.3,2.59,0.76
311,2022-10-31,61,17.1,11.6,95.0,8.7,26.2,6.21,1.14
312,2022-11-01,51,14.7,10.3,83.0,2.1,44.0,4.89,1.55
313,2022-11-02,61,15.3,8.4,89.0,5.3,36.1,5.91,1.8
314,2022-11-03,61,13.3,5.6,95.0,25.4,26.4,2.15,0.47
315,2022-11-04,51,12.4,5.9,94.0,3.0,17.8,7.47,0.91
316,2022-11-05,51,14.0,4.8,95.0,3.3,25.5,1.22,0.47
317,2022-11-06,61,14.2,10.3,95.0,20.0,24.1,1.65,0.59
318,2022-11-07,51,14.6,10.9,88.0,1.4,33.8,1.89,1.0
319,2022-11-08,51,15.3,10.9,88.0,4.7,34.9,4.52,1.43
320,2022-11-09,3,14.1,9.3,89.0,0.0,28.6,5.98,1.19
321,2022-11-10,3,15.4,9.8,89.0,0.0,32.7,4.23,1.16
322,2022-11-11,3,15.8,7.9,99.0,0.0,28.4,4.37,0.94
323,2022-11-12,3,16.4,8.6,99.0,0.0,12.1,6.04,0.78
324,2022-11-13,3,15.4,7.6,100.0,0.0,12.8,5.27,0.64
325,2022-11-14,51,15.2,6.5,100.0,0.3,20.2,2.92,0.47
326,2022-11-15,61,14.0,8.7,90.0,8.9,31.1,1.39,0.63
327,2022-11-16,61,12.2,8.0,93.0,19.7,29.5,4.26,0.79
328,2022-11-17,61,11.4,7.8,95.0,7.4,33.5,2.92,0.8
329,2022-11-18,51,11.4,5.2,92.0,1.4,23.6,4.86,0.89
330,2022-11-19,51,10.6,2.9,97.0,0.3,17.6,3.83,0.49
331,2022-11-20,61,10.6,2.4,97.0,6.1,22.7,4.63,0.65
332,2022-11-21,61,9.2,1.9,98.0,7.9,38.3,0.94,0.52
333,2022-11-22,51,9.9,2.6,100.0,0.1,24.8,4.5,0.56
334,2022-11-23,61,11.5,4.2,97.0,5.8,35.1,3.6,0.92
335,2022-11-24,61,12.6,5.9,88.0,2.9,31.9,3.28,0.82
336,2022-11-25,3,11.7,6.2,94.0,0.0,21.4,4.98,0.73
337,2022-11-26,51,12.3,6.0,96.0,1.2,30.3,3.15,0.64
338,2022-11-27,61,12.8,9.0,95.0,10.5,28.9,1.17,0.32
339,2022-11-28,51,10.5,3.1,100.0,1.5,10.4,3.26,0.38
340,2022-11-29,3,7.3,5.4,100.0,0.0,9.7,1.45,0.24
341,2022-11-30,51,8.8,3.6,100.0,0.1,8.4,2.31,0.3
342,2022-12-01,3,7.0,3.0,100.0,0.0,10.5,3.04,0.28
343,2022-12-02,51,7.7,3.3,100.0,0.3,20.1,2.51,0.37
344,2022-12-03,3,7.5,5.2,83.0,0.0,24.1,1.71,0.77
345,2022-12-04,51,6.0,4.1,89.0,1.6,21.1,1.23,0.5
346,2022-12-05,3,8.3,4.6,89.0,0.0,17.8,2.17,0.5
347,2022-12-06,3,6.5,3.2,94.0,0.0,13.8,4.02,0.38
348,2022-12-07,3,4.6,-2.7,96.0,0.0,11.7,3.86,0.32
349,2022-12-08,3,2.8,-3.9,96.0,0.0,11.5,4.2,0.31
350,2022-12-09,3,2.8,-4.3,96.0,0.0,11.3,3.96,0.28
351,2022-12-10,3,3.0,-3.8,100.0,0.0,11.5,4.11,0.28
352,2022-12-11,75,-0.7,-4.1,100.0,0.0,11.4,2.28,0.16
353,2022-12-12,75,1.5,-2.5,96.0,0.0,12.4,2.17,0.21
354,2022-12-13,3,0.8,-3.1,96.0,0.0,10.9,2.31,0.23
